 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
60,5th_Wat12_E.tif (RGB),0.000524142,0.102543241,0.029396022,0.022702314,130.7779091,0.626389352,0.034124763,1.337418322,1.939932031,100.9540626,0.025081677,1.294846936,0.772292054,0.811849842
61,5th_Wat12_E.tif (RGB),0.000569694,0.096646881,0.033067571,0.021935585,148.8149303,0.766435442,0.035974266,1.612467181,1.968571696,147.2647737,0.023800745,1.507485282,0.663356393,0.943423598
62,5th_Wat12_E.tif (RGB),0.000548378,0.119758308,0.05154928,0.013544633,117.2650766,0.480483277,0.051618871,0.516594714,1.983161714,120.8608917,0.014429793,3.805882416,0.262751155,0.921944035
63,5th_Wat12_E.tif (RGB),0.000333757,0.099934099,0.044855856,0.009473737,142.6961901,0.419964734,0.044224674,0.737606469,2.006397669,144.9506267,0.010822349,4.734758348,0.211204021,0.844789357
64,5th_Wat12_E.tif (RGB),0.000179581,0.05160407,0.016604967,0.013769918,105.8661708,0.847424869,0.01838056,2.23551499,2.099881859,114.3045493,0.014590018,1.205887162,0.829264986,0.931112793
65,5th_Wat12_E.tif (RGB),0.000427489,0.099626875,0.040545904,0.013424198,16.47138827,0.541230241,0.0425763,0.622507437,2.210657922,23.96248898,0.013989993,3.02035959,0.331086406,0.927756654
66,5th_Wat12_E.tif (RGB),0.000287621,0.074191033,0.025579652,0.014316467,159.0079863,0.656640078,0.028721115,1.246635988,2.32413584,168.0558228,0.01514824,1.786729364,0.559681852,0.895454545
67,5th_Wat12_E.tif (RGB),0.000283533,0.08190984,0.033515793,0.010771197,126.4232,0.53105692,0.036637794,0.803531735,2.410595206,127.2079219,0.01226302,3.111612624,0.321376765,0.920815552
68,5th_Wat12_E.tif (RGB),0.000253749,0.069366097,0.025935177,0.012457325,105.3554772,0.662703486,0.027537724,1.57518158,2.445719324,105.9453959,0.013173491,2.081921747,0.48032545,0.913774974
69,5th_Wat12_A.tif (RGB),0.000497569,0.105631855,0.040856517,0.015506097,160.241994,0.56036857,0.041863936,2.03827956,0.244788081,156.4129695,0.015901367,2.634867889,0.37952567,0.906141984
70,5th_Wat12_A.tif (RGB),0.000257253,0.082303188,0.036355878,0.009009393,134.9672123,0.477239729,0.0374536,0.752736858,0.284235167,133.8308607,0.010190213,4.03533063,0.247811169,0.885872298
71,5th_Wat12_A.tif (RGB),0.000322077,0.075588317,0.0218062,0.018805712,89.79003348,0.708369986,0.025808021,0.961320079,0.380421212,70.42687417,0.018912986,1.159551942,0.862402074,0.884168337
72,5th_Wat12_A.tif (RGB),0.000168484,0.104442493,0.0441774,0.004855902,31.5666216,0.194095446,0.047828179,1.071555771,0.458234641,32.07400088,0.006623211,9.097671235,0.109918239,0.664363846
73,5th_Wat12_A.tif (RGB),0.000070956,0.041375423,0.017854407,0.005060053,49.68385561,0.520853248,0.018356715,0.665196749,0.489576162,47.38594403,0.005906684,3.528501872,0.283406396,0.864768683
74,5th_Wat12_A.tif (RGB),0.000025404,0.018711653,0.006391846,0.005060427,108.7997693,0.911777609,0.006835213,1.984242456,0.706264948,108.4349488,0.00540371,1.263104145,0.791700355,0.90625
75,5th_Wat12_A.tif (RGB),0.000610282,0.124976593,0.051562801,0.01506968,161.7252193,0.491001614,0.049928062,1.891839009,0.825146577,170.0279423,0.016098091,3.421625446,0.292258757,0.856908569
76,5th_Wat12_A.tif (RGB),0.00066401,0.12078474,0.037197513,0.022728501,148.9546717,0.571952963,0.038461362,0.842978821,0.965643047,155.9557767,0.023390223,1.636602096,0.61102207,0.933689181
77,5th_Wat12_A.tif (RGB),0.000108332,0.057532244,0.021217884,0.006500789,59.37135906,0.411287278,0.022253841,0.872699228,0.99806531,60.9453959,0.009425982,3.263893491,0.306382547,0.681359045
78,5th_Wat12_A.tif (RGB),0.000235937,0.066254987,0.025445178,0.011805927,29.72116084,0.675411131,0.026610188,2.612693975,1.026164604,29.16761338,0.012320919,2.155288385,0.463975033,0.916619399
79,5th_Wat12_A.tif (RGB),0.000199729,0.05695347,0.017103376,0.014868547,81.40649043,0.773766133,0.019036099,1.367138729,1.064530947,83.48019825,0.015130389,1.150305806,0.869334046,0.900592495
80,5th_Wat12_A.tif (RGB),0.000678026,0.104071641,0.034533126,0.024998881,38.30441477,0.786667852,0.036124117,2.14743451,1.102897291,21.96056402,0.024454402,1.381386887,0.723910158,0.946017519
81,5th_Wat12_A.tif (RGB),0.000103368,0.041800585,0.013085003,0.010058279,172.1008067,0.743417085,0.015226578,2.263614284,1.265548974,152.5255684,0.01026705,1.3009186,0.768687603,0.897338403
